Size_Degree,VRR_Frequency,FRR,Luminance,Luminance_high,Luminance_low,Sensitivity,Sensitivity_high,Sensitivity_low,Radius,Area,Observer_name,Age,Gender
16.0,2.0,2.0,2.30521934932645,2.45411407448559,2.1643557152317,217.70867431741,240.097178002722,197.264921354976,8.0,201.06192982974676,pupu_2,22,F
-1.0,2.0,2.0,2.63598842623589,2.77224290026055,2.49800168588242,268.50038683373,290.519789312252,246.846006429766,27.462046803573333,2369.276128,pupu_2,22,F
0.5,4.0,4.0,1.05424722208012,1.55264689140538,0.868228985569559,61.3756465196881,112.444657303965,45.3048364600512,0.25,0.19634954084936207,pupu_2,22,F
1.0,4.0,4.0,2.34491624641791,2.6960655081706,2.04407751033691,214.27253054634,266.52938096788,172.866088728432,0.5,0.7853981633974483,pupu_2,22,F
16.0,4.0,4.0,2.98830332672317,3.18173970987997,2.78578807146447,313.071431637667,345.33822772964,280.530687591256,8.0,201.06192982974676,pupu_2,22,F
-1.0,4.0,4.0,3.11547094286863,3.3198402219406,2.8688282698386,334.155738905212,369.065117346194,293.717974852219,27.462046803573333,2369.276128,pupu_2,22,F
0.5,8.0,8.0,2.53420338210371,2.72465104457413,2.03782547434603,222.167796777745,248.826633046708,157.98560169448,0.25,0.19634954084936207,pupu_2,22,F
1.0,8.0,8.0,2.09812563220112,2.27180687790663,1.90822144394296,165.357468839433,187.258522986021,142.556143000167,0.5,0.7853981633974483,pupu_2,22,F
16.0,8.0,8.0,4.58775710011442,4.76848618101616,4.35609832277211,562.077588650498,597.089004593505,518.326856877159,8.0,201.06192982974676,pupu_2,22,F
-1.0,8.0,8.0,4.34889421261586,4.58519022251688,4.1222059472546,516.986874301552,561.585834689676,475.466171419977,27.462046803573333,2369.276128,pupu_2,22,F
0.5,0.5,0.5,0.489164480399116,0.596198971852096,0.473839594256053,19.8990548140953,27.1162869799194,18.9327392774772,0.25,0.19634954084936207,Shushan_2,25,M
1.0,0.5,0.5,0.611106746668307,0.713717124327393,0.497453543246568,28.1841300614415,35.9275153039695,20.4289175516815,0.5,0.7853981633974483,Shushan_2,25,M
16.0,0.5,0.5,1.79650033305585,1.95646990931972,1.64143768472922,152.196892151609,173.917256200405,132.15860999902,8.0,201.06192982974676,Shushan_2,25,M
-1.0,0.5,0.5,2.42448205889804,2.61120684072648,2.42448205889804,243.229104625282,273.154738490525,243.229104625282,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,2.0,2.0,1.03950374668238,1.27744013654897,0.866096983666119,62.6522019585342,86.4828764266024,47.0956211614551,0.25,0.19634954084936207,Shushan_2,25,M
1.0,2.0,2.0,2.23476381667624,3.12438135966671,1.78385821212618,207.392512435896,350.263237642174,145.790724143978,0.5,0.7853981633974483,Shushan_2,25,M
16.0,2.0,2.0,2.29886421512013,2.90037859311863,1.97943845572283,216.770754467197,311.792184932559,171.549931878848,8.0,201.06192982974676,Shushan_2,25,M
-1.0,2.0,2.0,3.92539335915397,4.14210635086186,3.620030554273,500.505982661846,544.387577097552,440.965505555376,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,4.0,4.0,1.35285801429756,1.4629477239568,1.23852632114145,90.6534212660478,102.452124663388,78.9609702846944,0.25,0.19634954084936207,Shushan_2,25,M
1.0,4.0,4.0,1.37253496185037,1.54838985444543,1.17395258484669,92.7239381610132,111.962872699357,72.6179425091502,0.5,0.7853981633974483,Shushan_2,25,M
16.0,4.0,4.0,3.01226895684885,3.3044225559146,2.76868491112897,317.006957809511,366.388104954238,277.841810678957,8.0,201.06192982974676,Shushan_2,25,M
-1.0,4.0,4.0,3.60108896335244,3.80906532398832,2.90127498093255,419.117264037764,457.584327835853,298.929832428229,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,8.0,8.0,0.937463840987402,1.71290904884663,0.937463840987402,46.9075953228325,120.405575252676,46.9075953228325,0.25,0.19634954084936207,Shushan_2,25,M
1.0,8.0,8.0,2.22792871840489,2.51663878698753,1.99322261855836,181.633093710801,219.764304439638,152.611184237944,0.5,0.7853981633974483,Shushan_2,25,M
16.0,8.0,8.0,4.83557381200851,5.10829533340867,4.56867851321181,610.278624646343,664.956578992202,558.426288021093,8.0,201.06192982974676,Shushan_2,25,M
-1.0,8.0,8.0,6.23650443764141,6.23650443764141,6.04003921481372,908.512798564136,908.512798564136,864.152138211713,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,10.0,10.0,0.522617586805471,0.644116672096669,0.522617586805471,18.0243570123327,24.9938712493135,18.0243570123327,0.25,0.19634954084936207,Shushan_2,25,M
1.0,10.0,10.0,1.15894056308362,1.30042055854958,1.03226706436181,62.6303754628487,74.9922891864931,52.2598336554227,0.5,0.7853981633974483,Shushan_2,25,M
16.0,10.0,10.0,3.68316613880027,4.24395406695797,3.48422541632072,382.054076904728,476.851671642657,350.276283306796,8.0,201.06192982974676,Shushan_2,25,M
-1.0,10.0,10.0,4.31345211623806,5.6031635440895,3.96523935350222,489.120315899819,736.360302430311,428.7909375935,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,12.0,11.9,0.473839594256053,0.473839594256053,0.473839594256053,14.8501253737527,14.8501253737527,14.8501253737527,0.25,0.19634954084936207,Shushan_2,25,M
1.0,12.0,11.9,0.860180411895582,1.02178995605064,0.670783794728833,37.7329549924624,49.3922258190316,25.5744441129761,0.5,0.7853981633974483,Shushan_2,25,M
16.0,12.0,11.9,6.33829883253322,6.81780203498891,5.696200278144,857.514223475936,961.110663278388,725.596057184775,8.0,201.06192982974676,Shushan_2,25,M
-1.0,12.0,11.9,4.15459693123264,4.44934335210723,3.95592723589245,442.944509617633,493.063278956843,410.268430713128,27.462046803573333,2369.276128,Shushan_2,25,M
1.0,14.0,13.3,0.473839594256053,0.545300165023747,0.473839594256053,14.4137181867241,17.9548601981006,14.4137181867241,0.5,0.7853981633974483,Shushan_2,25,M
16.0,14.0,13.3,3.61774062115228,3.79712312312366,3.4240498087356,346.271537377311,373.49617776244,317.718990957825,8.0,201.06192982974676,Shushan_2,25,M
-1.0,14.0,13.3,4.26637746525959,4.53615251930451,3.96302353291724,448.154598883416,493.25623253823,399.329409773797,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,16.0,14.9,0.473839594256053,0.473839594256053,0.473839594256053,13.930648947415,13.930648947415,13.930648947415,0.25,0.19634954084936207,Shushan_2,25,M
16.0,16.0,14.9,6.2622406890619,6.90765015242668,4.2618352709132,789.374297733995,920.25250345335,432.413934735975,8.0,201.06192982974676,Shushan_2,25,M
-1.0,16.0,14.9,4.85307976946704,5.16887180263004,4.55566878502293,529.831072015024,584.729529826383,479.936551807367,27.462046803573333,2369.276128,Shushan_2,25,M
0.5,10.0,10.0,0.679414002652263,0.779105249122683,0.58124531246384,27.1687433758454,33.6560369546421,21.2850473508898,0.25,0.19634954084936207,Tianbo_Liang_2,22,M
1.0,10.0,10.0,1.85662857676493,2.0228305432656,1.67368601630062,130.877066844464,149.656437105987,111.277456112772,0.5,0.7853981633974483,Tianbo_Liang_2,22,M
16.0,10.0,10.0,2.8534959724042,3.07611835634778,2.65204483643633,256.314562719023,288.268698133064,228.584172693245,8.0,201.06192982974676,Tianbo_Liang_2,22,M
-1.0,10.0,10.0,3.24358608666754,3.40887540421048,3.07794100990255,313.186280586938,338.501892620269,288.535867397623,27.462046803573333,2369.276128,Tianbo_Liang_2,22,M
0.5,12.0,11.9,0.538501593767767,0.923045504327039,0.473839594256053,18.1390640360526,42.133676111251,14.8501253737527,0.25,0.19634954084936207,Tianbo_Liang_2,22,M
1.0,12.0,11.9,1.14049245951998,1.2602572344967,1.03409333024324,58.6551133376534,68.5690584935421,50.3254930008117,0.5,0.7853981633974483,Tianbo_Liang_2,22,M
16.0,12.0,11.9,4.67025097622792,5.21950528808876,4.15942222640906,531.880812105699,632.89956014226,443.749335374063,8.0,201.06192982974676,Tianbo_Liang_2,22,M
-1.0,12.0,11.9,3.70971192653183,3.95527645667093,3.35669894245557,371.041055166605,410.162883027094,317.324962768848,27.462046803573333,2369.276128,Tianbo_Liang_2,22,M
0.5,14.0,13.3,0.473839594256053,0.532525208900708,0.473839594256053,14.4137181867241,17.3013791831505,14.4137181867241,0.25,0.19634954084936207,Tianbo_Liang_2,22,M
1.0,14.0,13.3,0.473839594256053,0.473839594256053,0.473839594256053,14.4137181867241,14.4137181867241,14.4137181867241,0.5,0.7853981633974483,Tianbo_Liang_2,22,M
16.0,14.0,13.3,4.52166601611276,5.31236739045917,4.20452324613017,490.794887752953,631.478271879942,438.034831686464,8.0,201.06192982974676,Tianbo_Liang_2,22,M
-1.0,14.0,13.3,3.45562291518873,3.61610909646496,3.24172086909009,322.312684014108,346.027344402472,291.66035030674,27.462046803573333,2369.276128,Tianbo_Liang_2,22,M
1.0,16.0,14.9,0.473839594256053,0.473839594256053,0.473839594256053,13.930648947415,13.930648947415,13.930648947415,0.5,0.7853981633974483,Tianbo_Liang_2,22,M
16.0,16.0,14.9,2.07640854420471,2.27946619351566,1.90954872709787,140.446774231438,162.510892439677,123.20065684193,8.0,201.06192982974676,Tianbo_Liang_2,22,M
-1.0,16.0,14.9,3.25940846042189,3.42498155457865,3.03893382769534,284.294549337017,307.201473491104,254.799067149189,27.462046803573333,2369.276128,Tianbo_Liang_2,22,M
0.5,0.5,0.5,0.669441856159897,0.761226292776366,0.473839594256053,32.5034450010446,39.7372432451175,18.9327392774772,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,0.5,0.5,0.626700691309436,0.713001484163746,0.473839594256053,29.3169504729611,35.871191972958,18.9327392774772,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,0.5,0.5,1.84551977338518,2.06437992739741,1.63661884139314,158.741410580879,189.150640468383,131.552335291338,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,0.5,0.5,1.28253335121638,1.388973632837,1.16187547025444,89.8487714237545,101.780247100294,76.9849154279878,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,2.0,2.0,1.24535663676772,1.37343544497146,1.01231088555779,83.1100900601969,96.859712907183,60.1079919114609,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,2.0,2.0,1.20119307493693,1.52512578636798,1.20119307493693,78.5470721196387,114.10314887822,78.5470721196387,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,2.0,2.0,1.79293075147601,2.05853470341773,1.57534876821701,146.952000775117,182.390645725518,120.033833068768,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,2.0,2.0,2.64999947818652,2.80642628819942,2.36653351765303,270.735695134494,296.14164318733,226.832399621006,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,4.0,4.0,0.906263897233473,1.03177946754701,0.686093035610602,48.4468380919586,59.3423398269582,31.3495600405878,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,4.0,4.0,1.72737846652916,1.88362805481106,1.51821313911749,132.853075685724,152.120267981098,108.569112838145,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,4.0,4.0,1.54155043668257,1.79903237004333,1.54155043668257,111.190393763141,141.571933608292,111.190393763141,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,4.0,4.0,3.43238289539112,3.67925825223862,3.15867125007372,388.817973184565,433.432384186295,341.430499878121,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,8.0,8.0,1.37171746461504,1.48938634352841,1.26712010784385,85.0698194287567,96.755206024668,75.1455440832591,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,8.0,8.0,1.83767349161819,2.02075945600137,1.64471247013819,134.400070557852,155.921314437093,112.993182478032,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,8.0,8.0,3.60389577731087,3.75940392187857,3.44747785785265,385.347940831373,411.666924254208,359.513408275206,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,8.0,8.0,3.89637655047303,4.35110116831582,3.53176007164774,435.363843348487,517.397240708032,373.353465213641,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,10.0,10.0,0.624250136672595,0.792712540846433,0.624250136672595,23.7987943754643,34.5798455542689,23.7987943754643,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,10.0,10.0,1.27791745442971,1.72140175314461,1.03558382836388,72.9727094367197,116.278643719403,52.5226782177441,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,10.0,10.0,3.38176214204533,3.61378868051928,3.15195258942593,334.300716081923,370.859230006145,299.459799886163,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,10.0,10.0,3.15284360785739,3.55969333094946,2.90269708933481,299.592202187451,362.213917324059,263.259805230273,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,12.0,11.9,0.473839594256053,0.499776485793715,0.473839594256053,14.8501253737527,16.1408459313463,14.8501253737527,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
1.0,12.0,11.9,0.827948227263882,1.4932454766357,0.827948227263882,35.5452042866179,89.4016508323555,35.5452042866179,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,12.0,11.9,3.33611114175817,3.52394600858489,3.13064217008468,314.286423855313,342.396544023019,284.54455095441,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,12.0,11.9,5.10349204293125,5.10349204293125,4.90519121498965,611.0375976785,611.0375976785,574.315413209196,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
1.0,14.0,13.3,0.473839594256053,0.473839594256053,0.473839594256053,14.4137181867241,14.4137181867241,14.4137181867241,0.5,0.7853981633974483,Yancheng_Cai_2,22,M
16.0,14.0,13.3,3.66739511108721,3.85009089361107,3.35123103547289,353.73305938485,381.676302773569,307.21530766862,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,14.0,13.3,4.86681631447171,5.09406321358026,4.66472903166171,550.632520913815,591.368019253996,515.295901101367,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,16.0,14.9,0.474916620414253,0.549527765409292,0.474916620414253,13.9802007873445,17.5639731724292,13.9802007873445,0.25,0.19634954084936207,Yancheng_Cai_2,22,M
16.0,16.0,14.9,3.32045700015174,3.45791458312369,3.17301358593662,292.666020026816,311.833663244961,272.597875554097,8.0,201.06192982974676,Yancheng_Cai_2,22,M
-1.0,16.0,14.9,4.20993133028011,4.46551221658945,4.01118136951173,424.20622176949,465.16564283627,393.305851658706,27.462046803573333,2369.276128,Yancheng_Cai_2,22,M
0.5,0.5,0.5,0.706010802739136,0.823030370396204,0.567001841005582,35.3226798052913,44.897067991401,25.0683723529047,0.25,0.19634954084936207,Yaru_2,26,M
1.0,0.5,0.5,0.473839594256053,0.526128186846624,0.473839594256053,18.9327392774772,22.3002505432339,18.9327392774772,0.5,0.7853981633974483,Yaru_2,26,M
16.0,0.5,0.5,0.473839594256053,0.730574581286159,0.473839594256053,18.9327392774772,37.2634382595805,18.9327392774772,8.0,201.06192982974676,Yaru_2,26,M
0.5,2.0,2.0,0.492183611173313,0.577475157042153,0.473839594256053,19.4595248138288,24.9849289958967,18.3372441840423,0.25,0.19634954084936207,Yaru_2,26,M
1.0,2.0,2.0,2.20096233352826,2.44227102613611,1.93694934958099,202.507649916893,238.287591148223,165.825970338861,0.5,0.7853981633974483,Yaru_2,26,M
16.0,2.0,2.0,2.04047647346358,2.20435983847586,1.87349125038942,179.89456858722,202.996744938712,157.408400511815,8.0,201.06192982974676,Yaru_2,26,M
-1.0,2.0,2.0,2.42775383715659,2.5837673280796,2.21018157429541,236.076145084324,260.228149269353,203.835813821586,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,4.0,4.0,0.87196755557771,0.990849300027296,0.622275554083374,45.6102989015793,55.7021597141556,26.9104332549313,0.25,0.19634954084936207,Yaru_2,26,M
1.0,4.0,4.0,1.85185450144864,1.98269557439806,1.68947210853915,148.126365509196,164.81676890818,128.321937402666,0.5,0.7853981633974483,Yaru_2,26,M
16.0,4.0,4.0,1.73577212978227,1.85359177429066,1.6107727333694,133.864061903072,148.343747599871,119.097184384278,8.0,201.06192982974676,Yaru_2,26,M
-1.0,4.0,4.0,2.65322203580756,2.78436683048422,2.50187531479924,259.935215481102,280.306891282302,237.122451249458,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,8.0,8.0,1.2269521306061,1.63654719495682,1.08614236376999,71.4535308159095,112.117110757067,59.0511355990493,0.25,0.19634954084936207,Yaru_2,26,M
1.0,8.0,8.0,1.53345667880678,1.71072858913347,1.38071380952821,101.269831792033,120.16595705191,85.9439854590755,0.5,0.7853981633974483,Yaru_2,26,M
16.0,8.0,8.0,3.00527177047378,3.22934190782549,2.73721909146641,290.053122391011,324.578160209586,250.623985497171,8.0,201.06192982974676,Yaru_2,26,M
-1.0,8.0,8.0,3.97498941964131,3.97498941964131,3.82856142158009,449.179035647214,449.179035647214,423.571735802759,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,10.0,10.0,0.473839594256053,0.551764929072684,0.473839594256053,15.4636024472969,19.621019091667,15.4636024472969,0.25,0.19634954084936207,Yaru_2,26,M
1.0,10.0,10.0,1.53069414790367,1.71187643410691,1.53069414790367,96.7719625616148,115.273949386075,96.7719625616148,0.5,0.7853981633974483,Yaru_2,26,M
16.0,10.0,10.0,3.010400939186,3.21153817574512,2.78862702571531,278.695477258897,308.36037224266,247.26044420054,8.0,201.06192982974676,Yaru_2,26,M
-1.0,10.0,10.0,5.32814309304941,5.57950410916488,4.8708840524488,680.623666479756,731.503402855965,591.51253893797,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,12.0,11.9,0.483843410293225,0.639652961539189,0.483843410293225,15.3433555519944,23.7426794342178,15.3433555519944,0.25,0.19634954084936207,Yaru_2,26,M
1.0,12.0,11.9,0.473839594256053,0.483119209717788,0.473839594256053,14.8501253737527,15.3074545641654,14.8501253737527,0.5,0.7853981633974483,Yaru_2,26,M
16.0,12.0,11.9,3.51329248109477,4.19859760206399,3.0354743593649,340.779065906844,450.302989075913,271.133370284301,8.0,201.06192982974676,Yaru_2,26,M
-1.0,12.0,11.9,4.97707943168748,5.18649660348715,4.69895003270308,587.533079039011,626.651096765015,537.001263777307,27.462046803573333,2369.276128,Yaru_2,26,M
1.0,14.0,13.3,0.498672096073644,0.702520817676106,0.498672096073644,15.6123995373748,26.6839687130723,15.6123995373748,0.5,0.7853981633974483,Yaru_2,26,M
16.0,14.0,13.3,3.90725215593405,4.15228133536121,3.68056750540977,390.575519200932,429.552810313127,355.72207148334,8.0,201.06192982974676,Yaru_2,26,M
-1.0,14.0,13.3,3.79935782197013,4.04867342116542,3.0332625543772,373.84000313385,412.908701155829,262.865624160793,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,16.0,14.9,0.529522022177501,0.635532995791859,0.473839594256053,16.5742858418087,22.0486549612489,13.930648947415,0.25,0.19634954084936207,Yaru_2,26,M
16.0,16.0,14.9,4.25861168949826,4.56588869140469,3.95588729045947,431.902530405908,481.621430008924,384.859729018333,8.0,201.06192982974676,Yaru_2,26,M
-1.0,16.0,14.9,2.47466803566259,2.8061193741525,2.06720161883925,184.794559713429,224.937818644996,139.474059928425,27.462046803573333,2369.276128,Yaru_2,26,M
0.5,0.5,0.5,1.91348360000562,2.09825288665747,1.58459538248984,167.978336298053,194.026897593754,125.071406712575,0.25,0.19634954084936207,Yuan_2,23,F
1.0,0.5,0.5,1.54374650756544,1.66182060747935,1.41971511202758,120.065821576752,134.734148965105,105.325137744475,0.5,0.7853981633974483,Yuan_2,23,F
16.0,0.5,0.5,1.53230304856606,1.72048243329718,1.37554180500391,118.676808145685,142.245949460694,100.245161744088,8.0,201.06192982974676,Yuan_2,23,F
-1.0,0.5,0.5,2.48388076457101,3.05671619813839,2.48388076457101,252.61267614978,349.46422654918,252.61267614978,27.462046803573333,2369.276128,Yuan_2,23,F
0.5,2.0,2.0,2.32375716113173,2.49882222746587,1.79493550751542,220.452899856941,246.972826962128,147.209055608472,0.25,0.19634954084936207,Yuan_2,23,F
1.0,2.0,2.0,2.96282209364907,3.16633141969995,2.66560161298522,322.35387498627,357.645956899202,273.232697102196,0.5,0.7853981633974483,Yuan_2,23,F
16.0,2.0,2.0,3.36178602354673,3.64219125369504,2.61410536647546,392.768580999962,445.194523621622,265.02257690207,8.0,201.06192982974676,Yuan_2,23,F
-1.0,2.0,2.0,3.34200393477774,3.61819104963904,3.05889655141703,389.16003363504,440.61511982333,338.850118175415,27.462046803573333,2369.276128,Yuan_2,23,F
0.5,4.0,4.0,2.11933545966455,2.56407521256483,1.88641529468415,182.922473061559,246.406448185767,152.472446431023,0.25,0.19634954084936207,Yuan_2,23,F
1.0,4.0,4.0,3.03227325966028,3.28461321863513,2.82347826389787,320.305526381388,362.958881695511,286.489042841427,0.5,0.7853981633974483,Yuan_2,23,F
16.0,4.0,4.0,4.34446303525937,4.57021006062219,4.12860598447494,562.080872178836,608.422407531798,519.021102475191,8.0,201.06192982974676,Yuan_2,23,F
-1.0,4.0,4.0,3.93648742856869,4.30015734890673,3.22003051613497,481.748424102132,553.14195174513,351.859893339721,27.462046803573333,2369.276128,Yuan_2,23,F
0.5,8.0,8.0,2.81298936567633,3.02344703459687,2.53506405646756,261.558272392926,292.801201316993,222.285811305284,0.25,0.19634954084936207,Yuan_2,23,F
1.0,8.0,8.0,4.5421517506883,4.82803564902936,4.23128000077848,553.36381523397,608.791422291693,495.287951066849,0.5,0.7853981633974483,Yuan_2,23,F
16.0,8.0,8.0,5.81402469544802,5.81402469544802,5.59597214158937,814.117573649859,814.117573649859,766.873851453007,8.0,201.06192982974676,Yuan_2,23,F
-1.0,8.0,8.0,4.66283225962341,5.03824723001983,4.24126342807725,576.528726429169,650.751513247126,497.116766019288,27.462046803573333,2369.276128,Yuan_2,23,F
0.5,0.5,0.5,0.473839594256053,0.473839594256053,0.473839594256053,18.9327392774772,18.9327392774772,18.9327392774772,0.25,0.19634954084936207,Zhen_2,22,F
1.0,0.5,0.5,0.482366638920644,0.554850417997511,0.482366638920644,19.4682749390613,24.2332624846795,19.4682749390613,0.5,0.7853981633974483,Zhen_2,22,F
16.0,0.5,0.5,1.08423697129164,1.22640919792899,0.802944627348233,69.0927738643397,83.7760745115677,43.1953176369483,8.0,201.06192982974676,Zhen_2,22,F
0.5,2.0,2.0,0.473839594256053,0.62114511152581,0.473839594256053,18.3372441840423,28.0021615713319,18.3372441840423,0.25,0.19634954084936207,Zhen_2,22,F
1.0,2.0,2.0,0.699237787339398,1.00224747287407,0.699237787339398,33.6997720151219,59.1761158147219,33.6997720151219,0.5,0.7853981633974483,Zhen_2,22,F
16.0,2.0,2.0,1.34252838074668,1.56746635582576,1.15160709068944,93.4725624645008,119.095865340865,73.5354801563172,8.0,201.06192982974676,Zhen_2,22,F
-1.0,2.0,2.0,1.88294598771589,2.01672255285374,1.74542847168901,158.652508757041,176.630142583888,140.908722400259,27.462046803573333,2369.276128,Zhen_2,22,F
0.5,4.0,4.0,0.87063024448608,0.948781565386676,0.473839594256053,45.5009479590929,52.0481842065696,17.5722842631567,0.25,0.19634954084936207,Zhen_2,22,F
1.0,4.0,4.0,1.43341891172485,1.59662424189125,1.31358879857645,99.2364845573422,117.465205904102,86.5719643599479,0.5,0.7853981633974483,Zhen_2,22,F
16.0,4.0,4.0,1.60676857582475,1.7510348365312,1.60676857582475,118.634495422647,135.70946935821,118.634495422647,8.0,201.06192982974676,Zhen_2,22,F
-1.0,4.0,4.0,1.69728174538048,1.9479576336276,1.49390815923103,129.250821227469,160.323023169264,105.863193930696,27.462046803573333,2369.276128,Zhen_2,22,F
0.5,8.0,8.0,0.861290159462887,1.55514233235598,0.861290159462887,41.0849648061814,103.518478409229,41.0849648061814,0.25,0.19634954084936207,Zhen_2,22,F
1.0,8.0,8.0,2.14819637502036,2.35884412408164,1.6961793001731,171.570367641628,198.599004748725,118.571497531912,0.5,0.7853981633974483,Zhen_2,22,F
16.0,8.0,8.0,3.71947653350896,3.9218448601024,3.4706560182475,404.849681682896,439.822518734296,363.30070782707,8.0,201.06192982974676,Zhen_2,22,F
-1.0,8.0,8.0,3.48309771619056,3.75308597087169,3.12387924559543,365.33957170339,410.58545861761,308.154029569626,27.462046803573333,2369.276128,Zhen_2,22,F
