Size_Degree,VRR_Frequency,Luminance,Luminance_high,Luminance_low,C_t,C_t_high,C_t_low,Observer_name,Age,Gender
16.0,12.0,6.122540280895239,6.597836793989971,5.493847278035787,0.0040182279266348,0.0045708474005956,0.0036762173512436,Shushan_2,25,M
-1.0,12.0,4.289860016876415,4.581289285443616,4.094068793345542,0.0049186377249817,0.0052268110340658,0.0045154267424559,Shushan_2,25,M
1.0,14.0,0.482291333791376,0.7147951160531834,,0.075370214867384,,0.0493641062255095,Shushan_2,25,M
16.0,14.0,3.518762874513991,3.6857886898702983,3.339070029085465,0.0077572396613012,0.0082542911903067,0.0073423111680703,Shushan_2,25,M
-1.0,14.0,4.4002471458087085,4.66734216083691,4.101053521133802,0.0047586940051399,0.0052152353423681,0.0044073632878826,Shushan_2,25,M
0.5,16.0,0.5682772512419736,0.704004167185023,,0.064990194474532,,0.0510265914418221,Shushan_2,25,M
16.0,16.0,6.047604620504516,6.687445777824372,4.121356322630678,0.0040775260373753,0.0064311786280138,0.0036176703133469,Shushan_2,25,M
-1.0,16.0,4.982370782841136,5.297624231277726,4.68670233477669,0.004048056484167,0.0043836780732693,0.0037371773136172,Shushan_2,25,M
0.5,10.0,1.0063885599880305,1.1157212184803875,0.8961420355932197,0.0338511095555524,0.0387063107247916,0.0300330744401295,Tianbo_Liang_2,22,M
1.0,10.0,1.9630558515896013,2.1165587537347106,1.7937373325315566,0.0160517053354493,0.0177688495530913,0.0147442741512396,Tianbo_Liang_2,22,M
16.0,10.0,2.813351700543138,3.01788330959435,2.6288415605259705,0.0101095705199083,0.0109534084061353,0.009304264660885,Tianbo_Liang_2,22,M
-1.0,10.0,3.396044339355321,3.557487018380693,3.234539626353014,0.0066642876008129,0.007099555719129,0.0062741096549144,Tianbo_Liang_2,22,M
0.5,12.0,0.8471545669858116,1.2700017273926998,0.6616342495114471,0.0412928519305136,0.0547519606346286,0.0258261041078369,Tianbo_Liang_2,22,M
1.0,12.0,1.2953796150705976,1.4082818312210528,1.1943572683740753,0.0255974861688983,0.0280239170992874,0.0233141365557254,Tianbo_Liang_2,22,M
16.0,12.0,4.507739766702385,5.0328650615142445,4.025000699321171,0.0057821480027268,0.0066142739228363,0.0050726935560382,Tianbo_Liang_2,22,M
-1.0,12.0,3.852117110405567,4.093428277956019,3.50649275082152,0.0056576924922643,0.0063929113668655,0.0052278748194016,Tianbo_Liang_2,22,M
0.5,14.0,0.7237132222122699,0.8402506808188511,0.539261998118069,0.0494476467344681,0.068913267033408,0.0416828856439497,Tianbo_Liang_2,22,M
1.0,14.0,0.4924000155530668,0.5817137011222456,,0.0737300902050205,,0.0616995868029638,Tianbo_Liang_2,22,M
16.0,14.0,4.3667728506746055,5.122282736691741,4.067408221702034,0.0060044451377034,0.0065325265317709,0.0049676307132437,Tianbo_Liang_2,22,M
-1.0,14.0,3.603201170079157,3.7603310248090898,3.3942241957770785,0.0061708771966215,0.0066689294330032,0.005837872177851,Tianbo_Liang_2,22,M
1.0,16.0,0.4729406392174183,0.5998989178887414,,0.0769489332182811,,0.0596884483995293,Tianbo_Liang_2,22,M
16.0,16.0,2.103737171849916,2.2887152300341844,1.951793774028575,0.014245838110173,0.0155595136570012,0.012899266288213,Tianbo_Liang_2,22,M
-1.0,16.0,3.4114858194716944,3.573234361286892,3.196546366633624,0.0066251359245121,0.0072092909127927,0.0062382070236943,Tianbo_Liang_2,22,M
0.5,0.5,0.995317239697845,1.0962807063555724,0.662476899224985,0.034287441050828,0.0546730595456566,0.0306529512547507,Yancheng_Cai_2,22,M
1.0,0.5,0.7972850412007761,0.8832733247128094,0.5343464081085998,0.0438106399278395,0.0675812867913056,0.0391482436841422,Yancheng_Cai_2,22,M
16.0,0.5,1.893476266746631,2.092783594729628,1.7030304728837458,0.0161243434276879,0.0182610429507252,0.0143336644371996,Yancheng_Cai_2,22,M
-1.0,0.5,1.4887386748648526,1.5932173520909032,1.3697451923145834,0.0193402694919038,0.0215179344079679,0.0177280735998128,Yancheng_Cai_2,22,M
0.5,2.0,1.6048676110507631,1.735096941949488,1.363998758548632,0.0196331452193745,0.023758072707043,0.0179117190366635,Yancheng_Cai_2,22,M
1.0,2.0,1.3526970516514354,1.6557998714253828,,0.0243885141552675,,0.0194422514223991,Yancheng_Cai_2,22,M
16.0,2.0,1.8455645289557303,2.087460857915171,1.6470863600327073,0.0166172435304942,0.0189901817332764,0.014376701929239,Yancheng_Cai_2,22,M
-1.0,2.0,2.8184204801780286,2.9703603781702674,2.5434271986838324,0.0084882935792889,0.0096958930419055,0.0079295715984224,Yancheng_Cai_2,22,M
0.5,4.0,1.2521990812523327,1.3843549151173502,1.013789042164464,0.0262552504913971,0.0335650725548145,0.0233497144949023,Yancheng_Cai_2,22,M
1.0,4.0,1.8434826323804647,1.9880085054543453,1.649368877437856,0.0172298611806624,0.0195274602339635,0.015824660803377,Yancheng_Cai_2,22,M
16.0,4.0,1.616201997898526,1.851124272039158,,0.0194159892766831,,0.0165586358897257,Yancheng_Cai_2,22,M
-1.0,4.0,3.5804717945837106,3.822242904554292,3.31321776465708,0.0062218275757181,0.0068814436044074,0.0057152483590344,Yancheng_Cai_2,22,M
0.5,8.0,1.73335832714052,1.8519873152669084,1.627089096050782,0.0179328693371488,0.0193183936546624,0.0165876358822179,Yancheng_Cai_2,22,M
1.0,8.0,1.9455331036366788,2.1146471274571885,1.7668723220322848,0.0162148183502246,0.0180732315322475,0.01475932559496,Yancheng_Cai_2,22,M
16.0,8.0,3.5058963395559783,3.650618059970204,3.3607697713204185,0.0077909903168096,0.0081911947340931,0.0074262512427969,Yancheng_Cai_2,22,M
-1.0,8.0,4.035479620305396,4.484024658179688,3.677708630483621,0.0053257223063744,0.0060089084072313,0.004643318937147,Yancheng_Cai_2,22,M
0.5,10.0,0.9447960013568908,1.1304720158302717,,0.0364161118361012,,0.0295778444082745,Yancheng_Cai_2,22,M
1.0,10.0,1.424869152321251,1.8379476759179405,1.195777914594336,0.0230104968999705,0.0279868304691917,0.0172883136793285,Yancheng_Cai_2,22,M
16.0,10.0,3.2999259277209125,3.515089832320021,3.0877222891731946,0.0083703945687983,0.0090557318649586,0.0077668471322833,Yancheng_Cai_2,22,M
-1.0,10.0,3.3075361148295426,3.705060822385042,3.0639587319912875,0.0068967968150394,0.0076167505292899,0.0059513184533189,Yancheng_Cai_2,22,M
0.5,12.0,0.6908090931623794,0.8021619533906987,,0.0521360090532511,,0.0439614701594673,Yancheng_Cai_2,22,M
1.0,12.0,0.995983694286908,1.626130155364635,,0.0342868280887235,,0.0198412718879486,Yancheng_Cai_2,22,M
16.0,12.0,3.2577027500086078,3.4316635915123728,3.068087631087277,0.0084990351560797,0.0091243632022641,0.0079910965538614,Yancheng_Cai_2,22,M
-1.0,12.0,5.232245016525963,,5.034300195267735,0.0037981190196515,0.003993764873905,,Yancheng_Cai_2,22,M
1.0,14.0,0.4502031198409243,0.5896467047816801,,0.0810568468473817,,0.060806953829469,Yancheng_Cai_2,22,M
16.0,14.0,3.564937400427816,3.735222947149876,3.271683421037156,0.0076382982109216,0.0084560407208929,0.0072272344148718,Yancheng_Cai_2,22,M
-1.0,14.0,4.996055770401201,5.222821043041285,4.794984776039987,0.0040336231695663,0.0042552441401279,0.0038070480052476,Yancheng_Cai_2,22,M
0.5,16.0,0.7729373981023123,0.8598557477862779,,0.0458694550204837,,0.040592467858095,Yancheng_Cai_2,22,M
16.0,16.0,3.243232134268596,3.370439641762542,3.1071341367091527,0.0085439608413076,0.0089888051875678,0.0081633620673258,Yancheng_Cai_2,22,M
-1.0,16.0,4.344484103000311,4.597309625212131,4.148471234661547,0.004838325361814,0.0051378312006603,0.0044949567320621,Yancheng_Cai_2,22,M
0.5,0.5,1.035790115,1.163204098,0.879891423,0.03274025,0.039530786,0.028611499,Yaru_2,26,M
1.0,0.5,0.635451252,0.695132525,0.549431464,0.056090811,0.065598238,0.050886092,Yaru_2,26,M
0.5,2.0,0.793265697,0.891847484,0.670551882,0.044526721,0.053927357,0.038921121,Yaru_2,26,M
1.0,2.0,2.280913016,2.503527698,2.037267148,0.013549602,0.015393661,0.012194684,Yaru_2,26,M
16.0,2.0,2.071017064,2.220276354,1.918954485,0.01451117,0.015873022,0.013369224,Yaru_2,26,M
-1.0,2.0,2.602790602,2.754134584,2.391849267,0.009410484,0.010498492,0.008745999,Yaru_2,26,M
0.5,4.0,1.215674234,1.341501375,0.942574889,0.027177789,0.036515235,0.024224841,Yaru_2,26,M
1.0,4.0,1.958642902,2.07950945,1.808368071,0.016092494,0.017607084,0.015041195,Yaru_2,26,M
16.0,4.0,1.793469523,1.900829101,1.67943739,0.017185445,0.018562173,0.016051068,Yaru_2,26,M
-1.0,4.0,2.821548988,2.948923351,2.67468056,0.008476094,0.009084139,0.008004421,Yaru_2,26,M
0.5,8.0,1.586043762,1.999217077,1.440948929,0.019907202,0.022279224,0.01515639,Yaru_2,26,M
1.0,8.0,1.663548631,1.828061961,1.521158032,0.019340502,0.021384542,0.017393641,Yaru_2,26,M
16.0,8.0,2.952716462,3.159086417,2.706792252,0.009547709,0.010581683,0.008814079,Yaru_2,26,M
-1.0,8.0,4.112832735,,3.96881399,0.005195816,0.005442351,,Yaru_2,26,M
0.5,10.0,0.734567438,0.862427144,,0.048615676,,0.040453309,Yaru_2,26,M
1.0,10.0,1.660979335,1.829125209,,0.019374129,,0.017382255,Yaru_2,26,M
16.0,10.0,2.95743193,3.142660326,2.753882683,0.009529703,0.010368161,0.008868645,Yaru_2,26,M
-1.0,10.0,5.457136195,5.709572263,5.000108732,0.003595507,0.004029366,0.003389785,Yaru_2,26,M
0.5,12.0,0.783464009,0.962081606,,0.045165055,,0.0356612,Yaru_2,26,M
1.0,12.0,0.566637131,0.650645991,,0.063465053,,0.054674058,Yaru_2,26,M
16.0,12.0,3.421780498,4.061834144,2.98048859,0.008018451,0.009442547,0.006543165,Yaru_2,26,M
-1.0,12.0,5.105997737,5.315258789,4.828994809,0.003920886,0.004216267,0.003721034,Yaru_2,26,M
1.0,14.0,0.666796515,0.872900012,,0.053239696,,0.039660732,Yaru_2,26,M
16.0,14.0,3.788630915,4.018289996,3.577194212,0.007106577,0.007607287,0.006627382,Yaru_2,26,M
-1.0,14.0,3.940123137,4.185407715,3.19102369,0.00549394,0.007225491,0.005078928,Yaru_2,26,M
0.5,16.0,0.836776105,0.957464948,0.564583265,0.041881737,0.065466813,0.035860005,Yaru_2,26,M
16.0,16.0,4.118320195,4.408680295,3.834122051,0.006436806,0.007006687,0.00593674,Yaru_2,26,M
-1.0,16.0,2.648289945,2.970062099,2.25322952,0.009201591,0.011341178,0.007930605,Yaru_2,26,M
0.5,0.5,2.273685613245717,2.4554260708280093,1.9473693356244235,0.0130187772331482,0.0156337570292416,0.0118860848183273,Yuan_2,23,F
1.0,0.5,1.67311698585977,1.7827373430663942,1.557585737580737,0.0192162254824184,0.0208242541180936,0.0178923127038774,Yuan_2,23,F
16.0,0.5,1.6077485716876536,1.7795299477234126,1.4641816749944767,0.0195356033105323,0.0217944523973931,0.017343566540083,Yuan_2,23,F
-1.0,0.5,2.6572258031765608,3.2138647460731047,,0.0091615232693627,,0.00715890231144,Yuan_2,23,F
0.5,2.0,2.676197323118934,2.847029197714384,2.1565473775456656,0.0107331577872934,0.0138590727110303,0.0099735444010021,Yuan_2,23,F
1.0,2.0,2.984745154735148,3.173553645096181,2.7097410630216774,0.0099914518547682,0.0111489196500999,0.0093195093861758,Yuan_2,23,F
16.0,2.0,3.2814454220350204,3.5414942864183785,2.594146405252,0.0084262559276806,0.0111266615363983,0.0076982638593393,Yuan_2,23,F
-1.0,2.0,3.4921361077342223,3.762371424654047,3.2159884111575447,0.0064270758690794,0.0071527661457498,0.0058337571597235,Yuan_2,23,F
0.5,4.0,2.476108954957036,2.9106126440832627,2.246980097259842,0.0117685795200602,0.0132020047518406,0.009715496555911,Yuan_2,23,F
1.0,4.0,3.0491272200501345,3.283517686496493,2.855719405262393,0.0097523923485337,0.010505063243923,0.0089658887086564,Yuan_2,23,F
16.0,4.0,4.199250950063188,4.412777596160565,3.996048174747793,0.006289842632234,0.0066711710920815,0.0059301956733385,Yuan_2,23,F
-1.0,4.0,4.074937910221923,4.433638367166076,3.373060655418296,0.005258749550524,0.0067233232370458,0.0047121090966848,Yuan_2,23,F
0.5,8.0,3.152844293502893,3.3574226974789423,2.8823490098833364,0.0088356203011571,0.0098286735661172,0.0081995359264749,Yuan_2,23,F
1.0,8.0,4.4656185950392215,4.7381411190094695,4.170955990712714,0.0063197508632726,0.0068305184625877,0.0059073869841434,Yuan_2,23,F
16.0,8.0,5.6085437321296165,,5.396516148391999,0.0044599194692568,0.0046690253974016,,Yuan_2,23,F
-1.0,8.0,4.79310016022254,5.1670584827213295,4.37543184186951,0.004257422576604,0.0047938434370943,0.003860648248464,Yuan_2,23,F
0.5,0.5,0.5620967938377202,0.6509853367482943,,0.0657912335213355,,0.0557672609024354,Zhen_2,22,F
1.0,0.5,0.6498625906229563,0.7245539966055192,,0.0547454664801772,,0.0486398787278345,Zhen_2,22,F
16.0,0.5,1.1953649338210854,1.3269803300420495,0.931205136641941,0.0276045040312156,0.0368445817053182,0.0244458458587697,Zhen_2,22,F
0.5,2.0,0.7526698312749476,0.9413027717900488,0.6202949084550087,0.0472836708484314,0.0588948036409294,0.0365722288440295,Zhen_2,22,F
1.0,2.0,0.8696469150601562,1.1639628997522875,,0.0398240384893421,,0.0288399615634402,Zhen_2,22,F
16.0,2.0,1.433870343842196,1.6398851803768637,1.2578506844818704,0.0223335567721469,0.0260170295120037,0.019087925502487,Zhen_2,22,F
-1.0,2.0,2.0744813060273506,2.204277015640233,1.9409005813267464,0.012619153684165,0.0137507703683951,0.0116677537656091,Zhen_2,22,F
0.5,4.0,1.2142460306970193,1.297219462952296,0.5547712837341418,0.0272150659208038,0.0667642725101256,0.0251942972493371,Zhen_2,22,F
1.0,4.0,1.5703730624232934,1.7222466517563486,1.4583311618674752,0.0206340363844258,0.0224199429940458,0.0186009529866127,Zhen_2,22,F
16.0,4.0,1.6757814811576353,1.8073825289147905,,0.0186096513969041,,0.0170302417821622,Zhen_2,22,F
-1.0,4.0,1.8940791970297493,2.137572464867936,1.695864886050262,0.0141905600780232,0.0163610491960384,0.0121402755793518,Zhen_2,22,F
0.5,8.0,1.2042625128834497,1.9179151576342404,,0.027478279061742,,0.0159173865346823,Zhen_2,22,F
1.0,8.0,2.232237484671316,2.4265521716073994,1.8145830435114016,0.0138840509251171,0.0175391991044761,0.0126334435774175,Zhen_2,22,F
16.0,8.0,3.613417477305333,3.8022754861573858,3.382247457445205,0.0075169731325755,0.008129610404306,0.0070763426555398,Zhen_2,22,F
-1.0,8.0,3.6300801977343777,3.894685374958317,3.2793023489175512,0.0061115673106196,0.0069739954346332,0.0055774263547828,Zhen_2,22,F
