observer,age,session_id,repetition,luminance,frequency,color_direction,alpha,beta,size_ge,trial,contrast,response
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,3,0.069018,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,1,0.021278,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,1,0.008835,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,2,0.028457,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,4,0.022244,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,1,0.048156,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,2,0.005137,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,1,0.008707,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,3,0.002817,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,3,0.018528,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,1,0.17209,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,4,0.001924,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,2,0.020132,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,5,0.001394,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,2,0.243252,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,4,0.013107,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,4,0.048156,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,2,0.046197,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,3,0.003261,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,2,0.028854,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,3,0.039672,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,3,0.126909,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,5,0.035513,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,4,0.005776,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,4,0.100297,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,3,0.091034,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,4,0.08149,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,6,0.026924,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,4,0.067133,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,3,0.158374,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,5,0.009533,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,5,0.030261,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,4,0.050898,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,3,0.018786,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,2,0.047494,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,6,0.026521,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,4,0.01329,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,2,0.020372,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,5,0.020986,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,5,0.134134,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,5,0.056858,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,6,0.118422,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,6,0.034543,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,7,0.038588,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,5,0.004569,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,7,0.024647,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,8,0.02731,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,4,0.110502,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,6,0.048827,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,5,0.08149,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,3,0.014542,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,3,0.034543,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,4,0.011335,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,4,0.053056,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,9,0.026135,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,6,0.061783,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,7,0.110502,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,7,0.0273,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,7,0.040785,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,5,0.068069,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,7,0.047494,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,2,0.103112,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,8,0.051607,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,5,0.043708,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,6,0.060095,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,6,0.003946,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,8,0.033138,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,8,0.06621,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,6,0.00104,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,7,0.003458,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,8,0.038058,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,9,0.040225,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,7,0.070955,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,8,0.121746,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,8,0.004004,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,9,0.145751,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,10,0.028123,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,10,0.130471,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,5,0.009233,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,11,0.125164,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,5,0.060095,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,8,0.0653,0
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,4,0.015879,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,7,0.000799,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,9,0.03179,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,12,0.123443,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,9,0.057651,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,6,0.039126,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,8,0.001119,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,7,0.036008,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,6,0.048156,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,10,0.029256,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,11,0.026913,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,12,0.026521,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,10,0.068069,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,8,0.032682,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,9,0.000981,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,3,0.203189,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,9,0.003776,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,9,0.037019,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,10,0.003667,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,6,0.011672,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,10,0.040785,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,10,0.056858,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,11,0.039126,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,10,0.001186,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,7,0.040785,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,11,0.0336,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,4,0.149843,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,6,0.007228,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,11,0.001071,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,12,0.038058,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,11,0.092303,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,9,0.077101,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,7,0.010359,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,5,0.012933,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,7,0.015648,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,12,0.001258,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,13,0.001737,0
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,11,0.08613,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,8,0.008896,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,8,0.023935,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,9,0.060095,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,10,0.06998,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,13,0.026521,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,13,0.039672,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,14,0.026913,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,14,0.00258,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,9,0.008187,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,13,0.120072,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,9,0.019495,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,10,0.073964,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,5,0.126909,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,15,0.002132,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,6,0.108983,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,11,0.067133,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,12,0.141771,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,12,0.13229,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,11,0.067133,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,12,0.063517,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,8,0.033138,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,10,0.017339,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,11,0.003561,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,13,0.200395,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,15,0.026913,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,13,0.110502,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,16,0.001896,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,14,0.097558,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,15,0.088548,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,12,0.070955,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,14,0.165089,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,11,0.015879,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,12,0.031353,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,13,0.030497,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,12,0.003721,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,13,0.003667,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,7,0.128678,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,17,0.001762,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,15,0.147783,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,12,0.014542,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,16,0.079265,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,9,0.044935,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,14,0.116793,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,16,0.136004,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,14,0.039126,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,10,0.009273,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,18,0.001924,0
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,17,0.06998,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,13,0.069018,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,13,0.060933,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,13,0.013318,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,17,0.149843,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,15,0.038588,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,14,0.072947,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,11,0.011413,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,15,0.070955,0
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,18,0.063517,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,14,0.003667,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,15,0.003614,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,15,0.121746,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,16,0.038588,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,18,0.143747,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,19,0.141771,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,19,0.002261,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,14,0.029664,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,8,0.121746,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,12,0.016132,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,9,0.116793,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,10,0.040785,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,14,0.01256,0
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,19,0.058454,0
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,20,0.139822,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,20,0.064402,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,21,0.1379,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,16,0.120072,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,11,0.038588,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,20,0.002071,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,16,0.003667,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,15,0.013714,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,17,0.003667,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,6,0.009935,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,17,0.118422,0
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,12,0.035025,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,18,0.003667,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,21,0.061783,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,17,0.038588,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,18,0.121746,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,16,0.026913,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,16,0.013318,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,21,0.002328,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,17,0.026913,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,15,0.029256,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,19,0.003667,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,20,0.003667,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,22,0.136004,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,13,0.024778,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,16,0.028066,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,7,0.006688,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,14,0.020132,0
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,13,0.031353,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,15,0.0273,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,16,0.077101,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,22,0.0653,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,17,0.072947,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,14,0.059269,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,22,0.002196,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,18,0.026913,0
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,23,0.072947,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,23,0.130471,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,15,0.056077,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,21,0.003667,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,23,0.002433,0
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,8,0.011503,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,9,0.009233,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,16,0.02377,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,10,0.113604,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,24,0.003261,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,10,0.007858,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,25,0.002735,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,11,0.006787,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,17,0.012933,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,26,0.002542,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,19,0.026913,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,22,0.003667,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,20,0.026913,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,24,0.069018,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,23,0.003667,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,11,0.110502,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,16,0.054545,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,17,0.057651,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,12,0.10455,1
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,27,0.002817,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,17,0.021876,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,18,0.012745,0
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,12,0.005368,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,21,0.026913,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,18,0.024102,0
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,19,0.120072,1
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,24,0.003667,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,18,0.082626,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,14,0.0273,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,15,0.023444,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,19,0.029664,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,19,0.077101,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,22,0.026913,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,18,0.056077,0
kristof_cbg,29,375,2,7000,0.5,2,0,0,-0.5,28,0.002696,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,13,0.003832,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,24,0.1379,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,19,0.013124,0
kristof_cbg,29,375,2,7000,1,2,0,0,-0.5,25,0.003667,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,25,0.077101,1
kristof_cbg,29,375,2,7000,2,3,0,0,-0.5,26,0.071945,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,17,0.026924,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,13,0.092303,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,19,0.058454,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,18,0.028457,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,20,0.120072,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,23,0.026913,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,20,0.057651,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,14,0.002735,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,19,0.028066,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,15,0.004246,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,18,0.038588,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,20,0.013515,1
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,24,0.026913,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,20,0.074995,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,19,0.038588,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,21,0.013318,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,20,0.02768,0
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,21,0.028066,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,21,0.056858,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,20,0.038588,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,21,0.073964,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,20,0.026189,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,21,0.038588,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,14,0.070955,1
kristof_cbg,29,375,2,7000,6,3,0,0,-0.5,25,0.139822,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,22,0.072947,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,21,0.121746,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,22,0.028066,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,21,0.03179,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,22,0.121746,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,22,0.013318,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,23,0.121746,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,24,0.120072,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,15,0.051607,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,22,0.038058,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,23,0.071945,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,23,0.013318,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,16,0.028066,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,22,0.056858,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,23,0.028066,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,24,0.013318,1
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,23,0.038058,0
kristof_cbg,29,375,2,7000,6,2,0,0,-0.5,25,0.026913,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,22,0.028457,0
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,24,0.070955,0
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,23,0.056858,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,16,0.079265,0
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,17,0.0336,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,16,0.003561,1
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,25,0.013318,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,17,0.003167,0
kristof_cbg,29,375,2,7000,1,3,0,0,-0.5,24,0.038588,1
kristof_cbg,29,375,2,7000,4,1,0,0,-0.5,25,0.072947,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,18,0.003667,1
kristof_cbg,29,375,2,7000,6,1,0,0,-0.5,25,0.121746,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,18,0.031353,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,26,0.013318,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,19,0.034543,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,17,0.10455,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,19,0.003458,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,18,0.094894,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,24,0.056858,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,24,0.028066,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,23,0.037535,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,24,0.069018,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,25,0.056077,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,26,0.056077,1
kristof_cbg,29,375,2,7000,2,1,0,0,-0.5,25,0.028066,0
kristof_cbg,29,375,2,7000,4,2,0,0,-0.5,27,0.013124,1
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,19,0.08613,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,20,0.003776,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,20,0.078175,0
kristof_cbg,29,375,2,7000,4,3,0,0,-0.5,21,0.087331,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,21,0.004845,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,25,0.050198,1
kristof_cbg,29,375,2,7000,2,2,0,0,-0.5,22,0.006787,1
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,20,0.0336,1
kristof_cbg,29,375,2,7000,0.5,1,0,0,-0.5,27,0.056077,0
kristof_cbg,29,375,2,7000,0.5,3,0,0,-0.5,21,0.033138,0
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,26,0.042515,1
kristof_cbg,29,375,2,7000,1,1,0,0,-0.5,27,0.038058,0
